Date,VTI,ITOT,EFA,MXEA,VWO,EEM,SPY,IVV,IJH,MDY,IWM,VB,EWU,NDDUUK,VGK,IEV,EWJ,NDDUJN,AXJL,NDUECAXJ,NDEUCHF
04/12/2006,70.11,31.4223,72.83,2018.26,38.38,37.21,141.29,141.53,81.78,149.52,79.32,69.79,23.64,5131.55,68.17,52.07,13.99,4898.487,60.48,237.535,235.456
05/12/2006,70.365,31.5375,73.24,2025.36,38.82,37.86,141.9,142.11,82.02,150.09,79.38,69.99,23.87,5143.345,68.69,52.43,14,4889.008,60.51,239.672,240.115
06/12/2006,70.325,31.5561,73.08,2033.85,38.45,37.6,141.78,142.01,82.01,149.63,79.11,69.8688,23.82,5145.894,68.24,52.215,14.09,4947.802,60.41,240.861,241.657
07/12/2006,70.01,31.42,73.33,2041.14,38.305,37.4667,141.16,141.45,81.71,149.22,78.77,69.67,23.84,5165.433,68.69,52.35,14.1,4961.578,60.56,240.213,239.645
08/12/2006,70.13,31.46,73.15,2040.09,38.23,37.3,141.42,141.61,81.52,149,78.78,69.63,23.93,5190.524,68.52,52.265,14.04,4928.902,60.45,237.354,237.372
09/12/2006,,,,,,,,,,,,,,,,,,,,,
10/12/2006,,,,,,,,,,,,,,,,,,,,,
11/12/2006,70.28,31.5275,73.45,2034.67,38.205,37.3167,141.83,142.09,81.66,148.99,78.98,69.59,23.87,5164.247,68.99,52.735,14.06,4898.214,60.82,236.773,240.458
12/12/2006,70.1685,31.475,73.75,2045.12,37.77,36.8667,141.72,141.88,81.07,148.4,78.55,69.23,23.98,5192.976,69.15,52.875,14.08,4924.628,60.75,234.763,240.552
13/12/2006,70.29,31.515,74.03,2052.17,37.87,37.0667,141.87,142.1,81.35,148.55,78.65,69.33,24.14,5225.942,69.53,53.19,14.01,4924.662,60.84,234.611,237.764
14/12/2006,70.825,31.7575,74.33,2059.84,38.495,37.7,143.12,143.23,81.87,149.43,78.97,69.74,24.26,5242.69,69.9,53.31,14.15,4950.841,61.78,238.022,241.422
15/12/2006,70.845,31.785,74.03,2060.37,38.585,37.8667,142.34,143.25,81.55,148.42,78.9,69.58,24.08,5238.862,69.39,53.055,14.15,4965.648,61.63,239.819,243.833
16/12/2006,,,,,,,,,,,,,,,,,,,,,
17/12/2006,,,,,,,,,,,,,,,,,,,,,
18/12/2006,70.555,31.6875,73.92,2057.84,38.375,37.6033,141.95,142.96,80.89,147.37,77.91,68.75,24.04,5213.224,69.5,53.075,14.06,4972.81,61.42,241.423,249.011
19/12/2006,70.655,31.725,74.25,2053.24,38.225,37.3667,142.22,143.13,80.84,147.02,77.86,68.82,24.28,5225.113,69.88,53.36,14,4914.346,61.47,237.143,246.313
20/12/2006,70.625,31.7351,74.12,2066.1,38.46,37.25,142.14,143.18,81.06,147.4,77.98,69.03,23.25,5228.754,69.51,53.05,14,4970.185,61.89,240.581,251.915
21/12/2006,70.35,31.445,72.55,2062.94,38.55,37.1833,141.62,141.96,80.42,146.82,77.62,68.7,23.17,5208.596,69.36,52.035,14.08,4985.53,61.49,240.27,252.165
22/12/2006,69.6,31.22,72.38,2055.92,37.905,37.3167,140.75,141,79.96,145.56,77.11,67.49,23.12,5210.233,67.38,51.7,14.13,4978.689,61.89,241.121,254.276
23/12/2006,,,,,,,,,,,,,,,,,,,,,
24/12/2006,,,,,,,,,,,,,,,,,,,,,
25/12/2006,,,,2054.27,,,,,,,,,,5210.233,,,,4960.961,,240.996,254.305
26/12/2006,70.025,31.395,72.36,2052.99,38.28,37.6633,141.58,141.9,80.41,146.79,78.21,68.2,23.23,5201.726,67.4088,51.74,14.12,4977.769,61.92,241.487,254.225
27/12/2006,70.485,31.67,73.25,2070.18,38.695,38.2,142.51,142.73,81.01,148.05,79.14,68.92,23.49,5243.481,68.1,52.3,14.18,5002.891,62.73,244.361,267.353
28/12/2006,70.385,31.6425,73.3,2073.58,38.73,38.1267,142.21,142.5,80.81,147.43,78.78,68.81,23.59,5253.948,68.4,52.435,14.19,4998.453,63.09,246.014,271.095
29/12/2006,70.105,31.445,73.22,2074.48,38.695,38.0567,141.62,142,80.17,146.35,78.03,68.1,23.41,5230.163,68.16,52.485,14.21,4999.138,62.93,247.064,270.874
30/12/2006,,,,,,,,,,,,,,,,,,,,,
31/12/2006,,,,,,,,,,,,,,,,,,,,,
01/01/2007,,,,2074.48,,,,,,,,,,5230.163,,,,4999.138,,247.064,270.874
02/01/2007,,,,2105.85,,,,,,,,,,5347.95,,,,5013.021,,250.624,277.699
03/01/2007,69.975,31.38,73.51,2094.28,38.95,38.38,141.37,141.62,80.7,147.09,78.16,68.19,23.55,5301.94,68.5,52.8,14.2,4990.343,63.24,250.15,281.241
04/01/2007,70.115,31.5625,73.32,2080.51,38.525,37.85,141.67,142,80.61,147.26,78.37,68.29,23.5,5255.278,68.37,52.5,14.35,5048.599,62.5,246.563,271.68
05/01/2007,69.56,31.3025,72.2,2052.14,37.45,36.7433,140.54,140.91,79.7,145.33,76.73,67.15,23.05,5155.213,67.5,51.725,13.98,4996.142,61.68,245.444,270.352
06/01/2007,,,,,,,,,,,,,,,,,,,,,
07/01/2007,,,,,,,,,,,,,,,,,,,,,
08/01/2007,69.815,31.36,72.3,2051.56,37.86,37.01,141.19,141.5,79.84,145.62,76.43,67.41,23.15,5153.238,67.27,51.81,14.06,5002.04,62.06,242.584,266.21
09/01/2007,69.815,31.365,72.37,2057.05,36.955,36.1833,141.07,141.38,80.19,146.45,77.15,67.6,23,5170.645,67.02,51.615,14.15,5015.514,62.2,242.202,262.804
10/01/2007,69.97,31.4175,71.82,2030,36.85,36.1,141.54,141.76,80.64,147.46,77.75,67.61,22.94,5125.371,66.66,51.325,13.94,4917.422,61.76,238.07,256.446
11/01/2007,70.5,31.5775,72.28,2044.3,37.34,36.5567,142.16,142.5,81.31,148.28,78.23,68.46,23.25,5197.475,67.65,51.88,13.87,4863.967,62.04,238.056,253.384
12/01/2007,70.965,31.795,73.1,2066.34,37.885,37.3,143.24,143.57,82.12,149.86,78.98,69.08,23.47,5255.108,68.05,52.35,14.05,4951.025,62.78,242.256,257.053
13/01/2007,,,,,,,,,,,,,,,,,,,,,
14/01/2007,,,,,,,,,,,,,,,,,,,,,
15/01/2007,,,,2081.96,,,,,,,,,,5294.032,,,,4998.752,,245.913,264.991
16/01/2007,70.83,31.745,73.01,2071.71,37.9,37.4333,142.96,143.28,81.74,148.86,78.45,68.77,23.47,5241.247,68.24,52.35,14.1,4985.629,63.3,246.482,265.837
17/01/2007,70.88,31.7414,73.05,2075.02,37.8,37.2767,143.02,143.28,81.82,149.13,78.11,68.64,23.47,5260.672,67.95,52.32,14.1,5007.035,63.45,246.095,263.336
18/01/2007,70.5,31.645,72.8,2075.15,37.6,36.8833,142.54,142.85,80.97,147.77,77.46,67.87,23.42,5268.008,67.87,52.16,14.09,5000.282,63.73,247.41,264.686
19/01/2007,70.775,31.735,73.69,2084.11,38.325,37.5467,142.82,143.22,81.5,148.5,77.76,68.43,23.68,5295.899,68.61,52.72,14.19,4992.2,64.52,246.349,264
20/01/2007,,,,,,,,,,,,,,,,,,,,,
21/01/2007,,,,,,,,,,,,,,,,,,,,,
22/01/2007,70.495,31.59,73.32,2085.67,38.29,37.5033,142.38,142.71,81.24,148.08,77.19,67.88,23.56,5285.958,68.27,52.35,14.19,5028.616,64.54,248.419,270.219
23/01/2007,70.695,31.735,73.97,2095.03,38.95,38.3567,142.8,143.2,81.67,148.88,77.92,68.49,23.76,5318.522,68.7,52.82,14.27,5039.458,65.51,247.902,269.53
24/01/2007,71.32,31.9625,74.45,2102.99,39.305,38.69,143.95,144.22,82.48,150.45,78.77,69.27,23.91,5331.653,69.24,53.09,14.46,5082.075,65.08,250.257,271.779
25/01/2007,70.52,31.585,73.24,2096.77,38.105,37.5,142.26,142.65,81.64,149.09,77.78,68.47,23.55,5310.282,68.15,52.27,14.22,5059.124,63.4944,248.924,267.782
26/01/2007,70.475,31.65,73.38,2075.36,38.335,37.73,142.16,142.47,81.8,149.25,78.07,68.74,23.48,5246.497,68.25,52.415,14.23,5032.587,63.367,245.599,260.489
27/01/2007,,,,,,,,,,,,,,,,,,,,,
28/01/2007,,,,,,,,,,,,,,,,,,,,,
29/01/2007,70.49,31.5923,73.46,2082.57,38.025,37.23,142.05,142.37,82.19,150.14,78.75,69.09,23.47,5251.884,68.37,52.535,14.28,5034.842,63.28,245.014,260.263
30/01/2007,70.8949,31.7775,73.96,2092.09,38.435,37.8067,142.79,143.08,82.49,150.73,79.18,69.55,23.53,5263.469,68.82,52.815,14.37,5044.49,64.28,246.03,263.897
31/01/2007,71.41,32.015,74.24,2087.68,38.725,38.1,143.75,144.03,83.16,151.52,79.35,69.8,23.57,5222,69.23,53.085,14.31,5041.426,64.05,244.248,259.393
01/02/2007,71.82,32.1075,74.86,2114.9,39.115,38.5667,144.61,144.91,83.88,153.16,80.2,70.48,23.7,5324.124,69.68,53.5,14.5,5106.921,64.4,246.842,259.679
02/02/2007,71.91,32.2475,74.71,2116.82,39.1,38.45,144.81,145.07,84.1,153.3,80.25,70.63,23.82,5342.394,69.57,53.45,14.41,5092.888,64.59,250.242,260.635
03/02/2007,,,,,,,,,,,,,,,,,,,,,
04/02/2007,,,,,,,,,,,,,,,,,,,,,
05/02/2007,71.995,32.2225,74.47,2108.05,39.1,38.4867,144.85,145.3,84.21,153.83,80.24,70.42,23.74,5327.325,69.35,53.275,14.3,5048.394,64.5801,250.826,260.682
06/02/2007,72,32.25,75.05,2121.03,39.52,38.8667,144.89,145.14,84.69,154.36,80.44,70.82,23.84,5374.051,69.97,53.625,14.42,5090.082,65.22,252.475,262.542
07/02/2007,72.235,32.285,75.26,2131.71,39.45,38.7167,145.21,145.5,84.94,155.2,81.18,71.23,23.94,5403.419,70.19,53.825,14.41,5070.355,65.39,253.233,266.548
08/02/2007,72.145,32.3125,74.96,2117.8,39.525,38.51,145.02,145.24,84.96,155.08,81.05,71.31,23.78,5352.258,70,53.7,14.23,5028.024,65.51,253.391,269.361
09/02/2007,71.6,32.04,74.64,2124.91,38.835,38.05,143.94,144.25,84.63,154.41,80.22,70.69,23.62,5355.251,69.62,53.3799,14.27,5078.015,65.2,253.522,268.594
10/02/2007,,,,,,,,,,,,,,,,,,,,,
11/02/2007,,,,,,,,,,,,,,,,,,,,,
12/02/2007,71.345,31.9425,74.35,2111.01,38.55,37.79,143.45,143.8,84.28,153.59,80.02,70.4,23.62,5327.786,69.21,53.205,14.26,5073.429,64.75,250.89,268.587
13/02/2007,71.95,32.1875,75.3,2124.19,39.21,38.39,144.66,144.9,85,154.98,80.68,70.97,23.75,5339.171,69.89,53.725,14.56,5130.525,65.2799,247.901,262.736
14/02/2007,72.43,32.465,76.32,2155.52,39.9,39.2167,145.61,145.86,85.47,156.08,80.75,71.14,24.01,5423.502,70.88,54.415,14.8,5183.758,65.91,250.316,264.37
15/02/2007,72.445,32.5175,76.41,2166.43,39.89,39.24,145.8,146.1,85.7,156.11,80.77,71.36,23.95,5415.845,70.91,54.305,14.92,5274.646,66.46,253.804,268.769
16/02/2007,72.495,32.4775,76.38,2161.26,39.86,39.33,145.73,146.15,85.72,156.41,81.17,71.56,23.9,5393.408,70.84,54.29,14.91,5273.027,66.38,254.381,270.256
17/02/2007,,,,,,,,,,,,,,,,,,,,,
18/02/2007,,,,,,,,,,,,,,,,,,,,,
19/02/2007,,,,2169.32,,,,,,,,,,5409.36,,,,5270.774,,254.209,270.266
20/02/2007,72.71,32.575,76.49,2165.33,40.055,39.4333,146.04,146.36,86.31,157.45,81.9,72.17,24.04,5407.853,70.91,54.48,14.86,5262.387,66.41,254.119,270.242
21/02/2007,72.74,32.5275,76.1,2149.71,39.975,39.5433,145.98,146.25,86.6,157.88,82.1,72.33,23.76,5351.962,70.46,54.06,14.87,5233.567,66.6399,254.671,272.254
22/02/2007,72.715,32.5025,76.44,2156.45,40.22,39.5,145.87,146.12,86.8,158.62,82.39,72.55,23.97,5371.517,70.65,54.235,14.91,5260.691,67.08,255.218,274.131
23/02/2007,72.48,32.4425,76.68,2172.23,40.035,39.1667,145.3,145.66,86.67,158.02,81.95,72.28,24.04,5415.51,71.03,54.375,15.04,5313.885,67.42,254.73,272.785
24/02/2007,,,,,,,,,,,,,,,,,,,,,
25/02/2007,,,,,,,,,,,,,,,,,,,,,
26/02/2007,72.385,32.3875,76.72,2182.6,39.96,39.15,145.17,145.53,86.48,157.9,81.75,72.12,24.09,5443.326,71.1,54.65,15.14,5345.725,67.28,254.237,269.851
27/02/2007,69.7,31.275,73.63,2150.11,37.045,35.9667,139.5,139.91,83.22,152.14,78.05,69.11,22.96,5322.787,67.63,51.7,14.78,5410.565,64.3,250.64,263.222
28/02/2007,70.25,31.49,74.18,2102.26,37.78,36.5833,140.93,141.3,83.89,153.15,78.83,69.72,23.22,5214.602,68.37,52.4,14.76,5244.226,64.58,243.826,254.836
01/03/2007,70.05,31.37,73.39,2082.62,37.375,36.3367,140.51,140.8,83.62,152.56,78.43,69.44,22.89,5163.367,67.44,51.71,14.69,5237.999,63.2299,241.305,249.171
02/03/2007,69.05,30.9,72.4,2075.42,36.6,35.9867,138.67,139.07,82.18,149.86,76.8,68.28,22.4,5129.733,66.75,51.035,14.45,5207.235,62.85,240.329,248.406
03/03/2007,,,,,,,,,,,,,,,,,,,,,
04/03/2007,,,,,,,,,,,,,,,,,,,,,
05/03/2007,68.25,30.6625,70.9,2032.57,35.55,35.0967,137.35,137.61,80.39,146.81,75.17,66.8,22.14,5032.172,65.6,50,14.24,5074.886,60.98,230.197,234.701
06/03/2007,69.4,31.1525,73.1,2057.57,37.25,36.62,139.7,140.03,82.14,149.45,77.07,68.47,22.92,5098.406,67.39,51.38,14.58,5157.063,63.399,235.184,241.891
07/03/2007,69.345,31.125,73.12,2068.79,36.875,36.3667,139.56,139.75,82.39,150.29,76.97,68.25,22.97,5151.927,67.65,51.48,14.55,5133.001,62.98,235.917,241.876
08/03/2007,69.925,31.335,73.98,2091.92,37.615,37.26,140.74,141,83.21,151.77,78.01,68.87,23.14,5210.892,67.9901,52.015,14.68,5195.782,63.73,240.504,248.993
09/03/2007,69.95,31.33,74.1,2094.3,37.745,37.3967,140.78,141,83.44,152.05,78.26,69.2,23.34,5230.37,68.31,52.165,14.69,5188.598,63.89,240.996,248.989
10/03/2007,,,,,,,,,,,,,,,,,,,,,
11/03/2007,,,,,,,,,,,,,,,,,,,,,
12/03/2007,70.135,31.4175,74.57,2102.88,38.12,37.5933,140.99,141.32,83.55,152.51,78.4,69.4,23.27,5213.475,68.57,52.365,14.81,5247.282,65.0001,244.044,254.021
13/03/2007,68.875,30.7975,72.8,2087.08,36.555,36.3667,138.25,138.57,82.04,149.79,76.39,67.85,22.81,5162.386,66.87,51.085,14.54,5225.262,63.18,243.804,251.825
14/03/2007,69.225,31,72.83,2035.79,37.235,36.79,139.28,139.64,82.3,150.43,77.25,68.36,22.81,5037.627,67.12,51.275,14.41,5095.855,63.66,237.466,245.311
15/03/2007,69.5,31.0825,73.16,2071.07,37.62,37.09,139.47,139.75,82.85,151.09,77.8,68.95,22.9101,5156.124,67.39,51.52,14.42,5117.947,64.46,240.365,248.59
16/03/2007,69.2,31.0225,73.25,2074.66,37.305,36.75,138.53,139.33,82.39,149.73,77.37,68.58,23,5169.989,67.62,51.7,14.41,5088.517,64.58,240.084,249.437
17/03/2007,,,,,,,,,,,,,,,,,,,,,
18/03/2007,,,,,,,,,,,,,,,,,,,,,
19/03/2007,69.99,31.35,74.38,2098.6,38.02,37.6,140.2,141.03,83.27,151.4,78.25,69.3,23.23,5230.741,68.47,52.475,14.57,5112.432,65.69,242.545,253.224
20/03/2007,70.45,31.5325,75.01,2114.62,38.385,37.7833,140.97,141.8,83.97,152.49,78.84,69.79,23.63,5290.207,69.2499,52.99,14.7,5166.829,65.85,243.547,254.605
21/03/2007,71.575,32.085,76.61,2120.42,39.485,38.96,143.29,144.12,85.16,154.67,80.34,71.07,24.22,5335.735,71.02,54.29,14.86,5144.686,67.15,245.785,256.611
22/03/2007,71.615,32.0625,76.32,2158.46,39.29,38.7933,143.18,144.12,85.51,155.18,80.27,71.06,23.98,5407.785,70.59,53.9352,14.88,5220.802,67.04,248.95,258.923
23/03/2007,71.755,32.1325,76.5,2161.62,39.37,39.01,143.39,144.32,85.63,155.6,80.24,71.26,24.14,5413.588,70.91,54.215,14.9,5250.764,66.94,248.743,260.466
24/03/2007,,,,,,,,,,,,,,,,,,,,,
25/03/2007,,,,,,,,,,,,,,,,,,,,,
26/03/2007,71.33,31.98,76.53,2153.87,39.35,38.8767,143.2,143.42,85,155.08,80.02,71.17,24.24,5390.415,71.08,54.255,14.82,5244.667,67.22,249.255,262.997
27/03/2007,71.045,31.8625,76.19,2148.41,39.135,38.7767,142.86,142.99,84.9,154.99,79.63,70.73,24.07,5382.792,70.68,53.925,14.76,5220.238,67.23,249.232,262.467
28/03/2007,70.58,31.615,75.52,2141.87,38.79,38.1633,141.82,142.04,84.46,154.3,79.22,70.31,23.86,5363.774,69.94,53.43,14.65,5242.901,66.271,246.839,260.394
29/03/2007,70.775,31.695,76.18,2150.14,39.54,38.84,141.97,142.18,84.29,153.82,79.18,70.44,24.06,5404.177,70.79,53.985,14.67,5179.698,67.36,248.601,264.24
30/03/2007,70.735,31.6775,76.26,2147.51,39.435,38.8333,142,142.34,84.6,154.57,79.51,70.53,24.07,5387.61,70.92,54.17,14.57,5174.907,67.67,249.364,264.657
31/03/2007,,,,,,,,,,,,,,,,,,,,,
01/04/2007,,,,,,,,,,,,,,,,,,,,,
02/04/2007,70.91,31.755,76.5,2152.13,39.78,39.15,142.16,142.4,84.83,154.85,79.75,70.84,24.24,5443.226,71.62,54.365,14.49,5093.851,68.03,248.954,264.671
03/04/2007,71.555,32.0725,77.14,2172.57,40.375,39.7,143.69,143.96,85.43,156.12,80.53,71.49,24.41,5488.984,72.01,55.07,14.61,5121.146,68.97,251.582,266.826
04/04/2007,71.63,32.0775,77.46,2186.05,40.51,39.9967,143.85,144,85.51,156.3,80.57,71.43,24.2,5485.566,72.08,55.21,14.72,5207.234,69.5,255.37,271.46
05/04/2007,71.83,32.1975,77.74,2191.19,40.62,40.1,144.24,144.54,85.7,156.25,80.44,71.69,24.39,5498.229,72.81,55.455,14.68,5177.405,69.94,255.74,271.466
06/04/2007,,,,2190.04,,,,,,,,,,5498.229,,,,5165.185,,255.694,271.461
07/04/2007,,,,,,,,,,,,,,,,,,,,,
08/04/2007,,,,,,,,,,,,,,,,,,,,,
09/04/2007,71.915,32.2225,77.68,2184.44,40.8599,40.2567,144.44,144.72,85.97,156.95,80.57,71.67,24.32,5470.485,72.43,55.4,14.66,5197,70.11,257.666,271.45
10/04/2007,72.115,32.2875,78.26,2205.66,40.985,40.4467,144.61,144.88,86.14,157.35,80.8,71.91,24.46,5518.507,73.1,55.8,14.71,5198.045,71.01,258.49,274.714
11/04/2007,71.655,32.0925,77.88,2204.06,40.87,40.0733,144.02,144.15,85.69,156.41,80.3,71.49,24.4,5532.955,72.75,55.58,14.65,5197.736,70.38,260.064,277.618
12/04/2007,72.125,32.295,78.4,2202.45,41.39,40.7433,144.66,145,86.21,157.5,80.84,72,24.6,5535.137,73.4,55.975,14.63,5172.315,71.3,259.485,277.673
13/04/2007,72.365,32.3925,78.66,2207.74,41.525,40.99,145.32,145.48,86.49,157.95,81.4,72.35,24.8,5583.393,73.81,56.39,14.51,5094.5,71.47,259.498,277.528
14/04/2007,,,,,,,,,,,,,,,,,,,,,
15/04/2007,,,,,,,,,,,,,,,,,,,,,
16/04/2007,73.095,32.725,79.49,2235.6,42.045,41.45,146.7,146.93,87.3,159.45,82.45,73.26,25.01,5649.101,74.62,57.05,14.72,5138.825,72.46,262.58,283.403
17/04/2007,73.21,32.7725,79.5,2239.39,41.895,41.2067,147.09,147.27,87.32,159.44,82.26,73.16,25.15,5676.188,74.64,57.125,14.63,5136.315,72.56,262.234,283.811
18/04/2007,73.275,32.885,79.47,2241.9,41.7,40.8933,147.27,147.6,87.11,159,81.78,72.89,25.03,5639.399,74.6,57.095,14.65,5223.258,72.41,262.239,283.806
19/04/2007,73.14,32.76,79.17,2228.48,41.42,40.57,147.23,147.48,86.77,158.66,81.36,72.45,24.94,5623.03,74.44,57.095,14.58,5150.729,71.29,257.012,274.611
20/04/2007,73.79,33.03,80.08,2246.65,42.04,41.0533,148.62,148.78,87.78,160.29,82.31,73.2,25.11,5662.698,75.4,57.585,14.64,5134.445,72.56,260.809,278.988
21/04/2007,,,,,,,,,,,,,,,,,,,,,
22/04/2007,,,,,,,,,,,,,,,,,,,,,
23/04/2007,73.645,33.02,79.3,2241.82,41.865,40.8367,148.06,148.26,87.79,160.32,82.21,73.26,24.94,5649.604,74.82,57.225,14.48,5130.733,71.94,262.356,279.039
24/04/2007,73.635,33.0225,79.25,2233.62,41.895,40.8967,148.12,148.4,87.79,160.41,82.29,73.16,24.86,5610.141,74.91,57.235,14.46,5140.063,71.03,263.415,279.691
25/04/2007,74.29,33.3125,79.99,2242.52,42.49,41.3467,149.48,149.71,88.36,161.19,82.53,73.59,25.0899,5652.897,75.62,57.8525,14.54,5077.639,72.13,262.655,277.854
26/04/2007,74.315,33.3575,79.62,2239.41,41.92,41.28,149.65,149.88,88.75,162.1,83.17,73.89,24.9,5619.757,75.19,57.66,14.47,5089.53,71.43,264.238,280.081
27/04/2007,74.235,33.2875,79.45,2233.63,41.75,41.0867,149.53,149.86,88.36,161.17,82.48,73.68,24.86,5605.906,75.29,57.675,14.39,5075.201,71.3,262.068,276.897
28/04/2007,,,,,,,,,,,,,,,,,,,,,
29/04/2007,,,,,,,,,,,,,,,,,,,,,
30/04/2007,73.578,33.01,79.16,2235.4,40.935,40.28,148.29,148.48,86.98,158.85,80.74,72.4,24.85,5626.368,75,57.45,14.28,5074.187,70.61,260.488,274.615
01/05/2007,73.745,33.09,79.08,2224.25,41.225,40.44,148.67,148.85,87.27,159.27,81.14,72.5725,24.81,5600.65,74.99,57.465,14.28,5039.416,71.07,260.403,274.573
02/05/2007,74.29,33.3625,79.68,2235.78,42.02,41.2433,149.54,149.84,88.3,161.11,82.15,73.6,24.97,5632.774,75.48,57.775,14.36,5057.396,71.94,261.888,273.979
03/05/2007,74.62,33.4973,79.79,2236.78,42.435,41.61,150.35,150.49,88.47,161.38,82.29,73.67,25.17,5672.269,75.4,57.725,14.38,5048.15,72.42,265.119,278.361
04/05/2007,74.84,33.5975,80.54,2253.55,42.595,41.5767,150.92,151.19,89.06,162.48,82.87,73.94,25.47,5743.623,76.4,58.425,14.43,5052.769,72.64,268.06,283.513
05/05/2007,,,,,,,,,,,,,,,,,,,,,
06/05/2007,,,,,,,,,,,,,,,,,,,,,
07/05/2007,74.96,33.635,80.66,2269.48,42.745,41.8467,150.95,151.21,88.9,162.17,82.59,73.97,25.46,5754.724,76.44,58.425,14.5,5154.483,72.75,269.917,286.078
08/05/2007,74.885,33.5775,80,2244.61,42.36,41.3033,150.75,150.95,88.72,162.03,82.29,73.75,25.28,5691.063,75.64,57.9,14.47,5155.251,72.43,268.463,284.421
09/05/2007,75.15,33.7275,80.44,2256.02,42.87,41.97,151.16,151.44,89.31,163.27,82.62,74.35,25.38,5716.5,75.8,58.06,14.65,5201.506,73.09,269.113,286.747
10/05/2007,74.205,33.3125,78.85,2235.59,41.805,40.9433,149.58,149.73,88.58,161.64,81.54,73.12,24.8,5655.824,74,56.89,14.43,5144.321,72,269.72,289.171
11/05/2007,74.9,33.6025,80.18,2240.07,42.9,41.9833,150.86,151.09,89.06,162.52,82.3,74.03,25.2,5684.073,75.67,57.85,14.54,5118.595,73.17,267.624,285.106
12/05/2007,,,,,,,,,,,,,,,,,,,,,
13/05/2007,,,,,,,,,,,,,,,,,,,,,
14/05/2007,74.675,33.5175,79.88,2242.88,42.63,41.5667,150.53,150.82,88.79,162.17,81.7,73.45,25.11,5671.232,75.22,57.725,14.5,5136.958,73.24,272.116,299.164
15/05/2007,74.475,33.4825,80.02,2248.21,42.65,41.6267,150.57,150.73,88.46,161.57,80.98,72.92,25.14,5693.784,75.4,57.875,14.38,5089.335,73.25,270.126,297.089
16/05/2007,75.115,33.715,80.14,2240.02,43.335,42.22,151.6,151.86,88.87,162.15,81.43,73.41,25.23,5685.456,75.64,58,14.41,5073.109,73.01,271.909,299.262
17/05/2007,74.935,33.715,79.73,2232.74,43.085,42.05,151.3,151.53,88.93,162.22,80.78,73.11,25.23,5683.694,75.51,57.9,14.29,5036.602,73.28,273.157,299.146
18/05/2007,75.495,33.945,80.35,2243.97,43.39,42.2833,152.62,152.81,89.48,163.51,81.73,73.74,25.49,5732.458,76.45,58.625,14.25,5010.412,73.59,271.969,297.782
19/05/2007,,,,,,,,,,,,,,,,,,,,,
20/05/2007,,,,,,,,,,,,,,,,,,,,,
21/05/2007,75.7095,33.995,79.97,2241.01,43.485,42.34,152.54,152.81,90.26,164.72,82.76,74.5704,25.29,5714.538,75.86,58.18,14.25,5039.219,73.15,273.986,299.001
22/05/2007,75.7,33.99,80.04,2246.81,43.6,42.3667,152.42,152.55,90.28,164.91,83.33,75.05,25.28,5700.827,75.88,58.25,14.39,5104.492,72.61,275.531,297.991
23/05/2007,75.66,33.98,80.45,2265.03,43.315,42.3,152.44,152.64,90.11,164.9,83,74.76,25.4,5754.458,76.29,58.525,14.41,5124.888,72.97,275.637,298.37
24/05/2007,74.885,33.6325,79.68,2244.74,42.375,41.2833,151.06,151.34,88.87,162.12,82,73.58,25.15,5701.494,75.53,57.905,14.34,5122.759,71.36,274.859,298.123
25/05/2007,75.25,33.8,80.19,2238.12,43.21,41.9167,151.69,151.98,89.4,163.3,82.5,74.22,25.33,5700.933,76.03,58.3,14.28,5048.684,72.1299,272.738,292.291
26/05/2007,,,,,,,,,,,,,,,,,,,,,
27/05/2007,,,,,,,,,,,,,,,,,,,,,
28/05/2007,,,,2242.89,,,,,,,,,,5700.933,,,,5074.269,,273.743,292.903
29/05/2007,75.55,33.915,80.29,2251.6,43.075,41.7733,152.24,152.52,89.9,164.25,83.33,74.74,25.29,5721.139,75.99,58.325,14.43,5108.714,71.92,274.099,291.994
30/05/2007,76.2,34.16,80.63,2240.28,43.5,42.1967,153.48,153.67,90.95,165.92,83.8,75.29,25.39,5696.834,76.35,58.61,14.46,5102.476,72.52,271.718,286.704
31/05/2007,76.32,34.2225,81.03,2263.21,43.66,42.2667,153.32,153.55,91.33,167,84.2,75.63,25.38,5722.075,76.6,58.7,14.6,5156.993,72.74,275.525,295.306
01/06/2007,76.63,34.315,81.56,2277.33,44.645,43.3767,154.08,154.21,91.88,167.65,84.7,76.21,25.61,5772.539,77.02,59.225,14.68,5186.085,73.18,278.39,297.956
02/06/2007,,,,,,,,,,,,,,,,,,,,,
03/06/2007,,,,,,,,,,,,,,,,,,,,,
04/06/2007,76.755,34.39,81.78,2285.36,44.51,43.1833,154.1,154.33,92.23,168.33,84.79,76.35,25.64,5795.444,77.51,59.405,14.73,5213.041,73.9,280.709,299.348
05/06/2007,76.365,34.2175,81.36,2282.3,44.265,43.0333,153.49,153.78,91.84,167.81,84.45,75.88,25.52,5773.436,76.76,59.08,14.71,5230.066,73.6,281.326,301.996
06/06/2007,75.585,33.8825,80.19,2256.31,43.535,41.95,151.84,152.13,90.38,165.25,83.51,75.03,25.09,5684.303,75.6,57.91,14.65,5262.006,72.72,280.566,302.492
07/06/2007,74.095,33.2725,78.82,2232.93,42.765,41.3033,149.1,149.34,88.5,161.55,81.84,73.6014,24.68,5635.851,73.8,56.57,14.59,5244.191,72.0899,280.245,301.808
